Id,Orientation
10161,285.943124
10162,288.297985
10163,342.472680
10164,20.555813
10165,34.215470
10166,26.775704
10167,287.899385
10168,216.330439
10169,98.545933
10170,115.703735
10171,91.812320
10172,77.364958
10173,210.521785
10174,315.968151
10175,302.819040
10176,314.408866
10177,322.819098
10178,320.414429
10179,321.160689
10180,328.639824
10181,318.762693
10182,318.098375
10183,314.643720
10184,313.330781
10185,307.981125
10186,305.134591
10187,306.192641
10188,304.174612
10189,306.411343
10190,308.251166
10191,310.027875
10192,311.546263
10193,313.178511
10194,318.445893
10195,322.266314
10196,323.539585
10197,323.758300
10198,326.696316
10199,325.114658
10200,321.914256
10201,321.951618
10202,318.934129
10203,314.949836
10204,315.472374
10205,312.482720
10206,344.801734
10207,350.648507
10208,18.577314
10209,4.809959
10210,8.731897
10211,11.462637
10212,322.837303
10213,316.082607
10214,300.543080
10215,91.032845
10216,263.725319
10217,269.999767
10218,284.034598
10219,276.171086
10220,277.124414
10221,286.698350
10222,289.439752
10223,292.041505
10224,223.667489
10225,41.965708
10226,38.982093
10227,41.194371
10228,41.090301
10229,43.851134
10230,38.807228
10231,43.326641
10232,131.657666
10233,131.518563
10234,275.779804
10235,278.383441
10236,276.114531
10237,274.514267
10238,265.986668
10239,259.043941
10240,225.608769
10241,278.470575
10242,277.354997
10243,283.626206
10244,321.483797
10245,337.873397
10246,346.897024
10247,350.906999
10248,7.764863
10249,39.472276
10250,55.007799
10251,70.345996
10252,88.024714
10253,89.999767
10254,87.207088
10255,78.996204
10256,58.172368
10257,47.761948
10258,296.363321
10259,293.155614
10260,294.179974
10261,295.841230
10262,216.335146
10263,217.874982
10264,215.350288
10265,213.895851
10266,213.895139
10267,217.542752
10268,229.571592
10269,255.964532
10270,264.611767
10271,281.513717
10272,293.450122
10273,299.549010
10274,298.669886
10275,282.162373
10276,261.618412
10277,240.657958
10278,221.799699
10279,215.668232
10280,218.454148
10281,6.923001
10282,16.399749
10283,4.952626
10284,312.709156
10285,303.979167
10286,209.296339
10287,292.735368
10288,126.738774
10289,143.483300
10290,125.011394
10291,124.329438
10292,128.660980
10293,123.688603
10294,144.567584
10295,157.378765
10296,154.000865
10297,201.430342
10298,223.325824
10299,217.405508
10300,215.776570
10301,217.775040
10302,216.872226
10303,219.704559
10304,212.925340
10305,182.804447
10306,133.423980
10307,33.297190
10308,281.062540
10309,283.275013
10310,297.397212
10311,149.382371
10312,137.589380
10313,138.576351
10314,137.923582
10315,139.497341
10316,140.018428
10317,142.373986
10318,147.265944
10319,153.434960
10320,163.738706
10321,172.872833
10322,176.748440
10323,183.012373
10324,179.999767
10325,185.710578
10326,186.863578
10327,189.462057
10328,192.248660
10329,195.943261
10330,198.778378
10331,203.961255
10332,210.068769
10333,212.005079
10334,210.699273
10335,211.535952
10336,205.676691
10337,193.102412
10338,188.530148
10339,184.594290
10340,177.611917
10341,174.805586
10342,168.230172
10343,162.179437
10344,147.997734
10345,154.203649
10346,145.993724
10347,145.560811
10348,149.606671
10349,154.259013
10350,155.179711
10351,147.425967
10352,152.403295
10353,160.014733
10354,157.380379
10355,158.060084
10356,160.710374
10357,162.837981
10358,165.963498
10359,171.869885
10360,168.379139
10361,261.869905
10362,262.009136
10363,257.471336
10364,256.293346
10365,255.301554
10366,258.111619
10367,269.999767
10368,275.572318
10369,276.808564
10370,292.478616
10371,282.094172
10372,284.323670
10373,287.102051
10374,288.800548
10375,306.025063
10376,192.685904
10377,194.219380
10378,203.401202
10379,203.997222
10380,205.960622
10381,209.737381
10382,213.917198
10383,216.499349
10384,219.124792
10385,223.291818
10386,225.988949
10387,229.753299
10388,228.883762
10389,227.714520
10390,227.675951
10391,228.285289
10392,228.528067
10393,228.523086
10394,228.533063
10395,228.528067
10396,228.528067
10397,228.538072
10398,228.565997
10399,228.528067
10400,231.664323
10401,232.711236
10402,240.217092
10403,248.363190
10404,250.585657
10405,253.584026
10406,255.469486
10407,258.150299
10408,263.907325
10409,268.274870
10410,272.416848
10411,272.521675
10412,272.537063
10413,276.050003
10414,274.069064
10415,273.075389
10416,273.084579
10417,273.096919
10418,273.024547
10419,272.791082
10420,269.942586
10421,269.884716
10422,272.257986
10423,273.944953
10424,276.787373
10425,278.007180
10426,280.562701
10427,280.902712
10428,282.791254
10429,282.735011
10430,285.042568
10431,285.477549
10432,286.190760
10433,288.725555
10434,288.308633
10435,285.734086
10436,285.787714
10437,285.835431
10438,284.562917
10439,284.411032
10440,286.704413
10441,276.002965
10442,277.927412
10443,277.406679
10444,273.870597
10445,275.556692
10446,274.240391
10447,274.188865
10448,8.711205
10449,6.774846
10450,9.377347
10451,9.368023
10452,8.259205
10453,7.862853
10454,7.992081
10455,8.487862
10456,9.623352
10457,12.804034
10458,13.286997
10459,16.671196
10460,22.696522
10461,26.513525
10462,24.625465
10463,15.532647
10464,5.557295
10465,0.055995
10466,358.232995
10467,358.224167
10468,358.965452
10469,356.925311
10470,351.696898
10471,343.479334
10472,345.601249
10473,346.922359
10474,352.276954
10475,355.499387
10476,355.508414
10477,356.868166
10478,359.325730
10479,349.985410
10480,344.783018
10481,335.162080
10482,329.726991
10483,329.693876
10484,331.201543
10485,329.048073
10486,327.775458
10487,356.822600
10488,148.606186
10489,214.094026
10490,304.365850
10491,303.687525
10492,306.386187
10493,326.304158
10494,309.173622
10495,307.451139
10496,306.670696
10497,307.450646
10498,299.736520
10499,308.048385
10500,306.077764
10501,304.418305
10502,315.689430
10503,318.813841
10504,324.372846
10505,333.434716
10506,343.908590
10507,3.972331
10508,2.965032
10509,187.122937
10510,135.011776
10511,144.916220
10512,143.130418
10513,148.860947
10514,153.434715
10515,157.376492
10516,168.690758
10517,163.010909
10518,154.798575
10519,153.434715
10520,145.489205
10521,139.708556
10522,139.763242
10523,119.246955
10524,134.215228
10525,144.117850
10526,179.999767
10527,191.055549
10528,155.253078
10529,265.716282
10530,267.912034
10531,21.025951
10532,274.981972
10533,274.337250
10534,274.101606
10535,271.827128
10536,272.059467
10537,269.890110
10538,265.894348
10539,262.875075
10540,259.046028
10541,255.069223
10542,251.965097
10543,248.442283
10544,240.256015
10545,237.380439
10546,238.609401
10547,239.348378
10548,234.941192
10549,233.790200
10550,229.320613
10551,216.869917
10552,210.509837
10553,201.593532
10554,198.105503
10555,190.849809
10556,190.619315
10557,190.886733
10558,192.857884
10559,194.902214
10560,197.352905
10561,204.802518
10562,207.699237
10563,214.777202
10564,218.159111
10565,219.801011
10566,223.152989
10567,231.339721
10568,235.265541
10569,240.253465
10570,240.255225
10571,242.446204
10572,245.439201
10573,30.344795
10574,24.245978
10575,27.982030
10576,32.339132
10577,28.158788
10578,38.996856
10579,42.318941
10580,50.728821
10581,51.008631
10582,51.105597
10583,52.089450
10584,51.543046
10585,50.826409
10586,63.831193
10587,15.944820
10588,45.363878
10589,39.307089
10590,40.961477
10591,43.644132
10592,42.601751
10593,28.613878
10594,24.492333
10595,4.599752
10596,346.438951
10597,332.988711
10598,329.684351
10599,325.229371
10600,324.352066
10601,310.256007
10602,340.373534
10603,335.109282
10604,331.543152
10605,330.343406
10606,328.532460
10607,327.836708
10608,328.724180
10609,331.126531
10610,335.516286
10611,334.937853
10612,333.845746
10613,333.787122
10614,31.788416
10615,339.897927
10616,344.766648
10617,335.113760
10618,328.512552
10619,51.011915
10620,326.950063
10621,322.187240
10622,324.179036
10623,328.296846
10624,331.107306
10625,331.974135
10626,332.154984
10627,335.673060
10628,335.136819
10629,337.775491
10630,339.752098
10631,345.359207
10632,353.156462
10633,359.575943
10634,2.328591
10635,356.362754
10636,278.135438
10637,279.272410
10638,278.914840
10639,347.023518
10640,163.738498
10641,158.962898
10642,228.718922
10643,233.615008
10644,233.971958
10645,242.152620
10646,231.339423
10647,241.390207
10648,238.781014
10649,237.932575
10650,241.112628
10651,235.304226
10652,237.847529
10653,236.793164
10654,238.781536
10655,219.006674
10656,226.395754
10657,223.153748
10658,219.521927
10659,219.187196
10660,218.203671
10661,22.458708
10662,27.902740
10663,32.418239
10664,34.322796
10665,39.211733
10666,35.514828
10667,31.461948
10668,27.646885
10669,23.306120
10670,26.683982
10671,29.794535
10672,28.413764
10673,31.663444
10674,34.508573
10675,50.158919
10676,49.101191
10677,45.105781
10678,41.619364
10679,38.302513
10680,31.268981
10681,26.203648
10682,18.535593
10683,14.037574
10684,9.272933
10685,2.894338
10686,358.197796
10687,349.190496
10688,358.125118
10689,3.897083
10690,9.399047
10691,13.353309
10692,20.465342
10693,26.827811
10694,32.204153
10695,39.737111
10696,43.557571
10697,58.994018
10698,63.790052
10699,65.308404
10700,68.491478
10701,71.770523
10702,69.428425
10703,65.608191
10704,62.259943
10705,57.508705
10706,60.343152
10707,59.097060
10708,216.191280
10709,214.957340
10710,262.965249
10711,281.975838
10712,158.205594
10713,167.387741
10714,274.243643
10715,286.250392
10716,202.529161
10717,198.531804
10718,201.230678
10719,198.421108
10720,197.095976
10721,200.919157
10722,202.410799
10723,200.667966
10724,199.213720
10725,196.958683
10726,195.279016
10727,192.812036
10728,158.442069
10729,48.847009
10730,25.299358
10731,59.580527
10732,249.809679
10733,247.647788
10734,220.364304
10735,241.094875
10736,240.979399
10737,243.728448
10738,240.985874
10739,239.920930
10740,239.667213
10741,238.995247
10742,235.836453
10743,236.738548
10744,237.074658
10745,234.731535
10746,235.811073
10747,235.569610
10748,235.224655
10749,232.787376
10750,232.765058
10751,227.275730
10752,230.391102
10753,232.952813
10754,232.424155
10755,231.798028
10756,232.494631
10757,305.630738
10758,290.372937
10759,303.123958
10760,304.732219
10761,304.964242
10762,304.747005
10763,304.252180
10764,306.495930
10765,305.240260
10766,32.274448
10767,38.793499
10768,204.013593
10769,267.752172
10770,276.124337
10771,267.289984
10772,267.388493
10773,260.587263
10774,270.481839
10775,260.926737
10776,352.576373
10777,320.022142
10778,356.487408
10779,356.681315
10780,359.400628
10781,3.110211
10782,6.871401
10783,5.526126
10784,11.806895
10785,20.481219
10786,298.548256
10787,239.859251
10788,224.285107
10789,218.948185
10790,217.354983
10791,218.729410
10792,213.608144
10793,214.654491
10794,214.991548
10795,214.165317
10796,210.343307
10797,214.650073
10798,214.297074
10799,214.415427
10800,214.941427
10801,215.794542
10802,213.530161
10803,212.484294
10804,212.986576
10805,216.116079
10806,215.799192
10807,220.087041
10808,223.413472
10809,229.139468
10810,235.392258
10811,240.922377
10812,242.386261
10813,243.346256
10814,254.206529
10815,260.185615
10816,266.206779
10817,271.203789
10818,271.575270
10819,283.256475
10820,284.796021
10821,283.521649
10822,284.112069
10823,286.090975
10824,287.440787
10825,292.992400
10826,296.475181
10827,292.892615
10828,295.334089
10829,298.196847
10830,300.966896
10831,292.255246
10832,296.025960
10833,300.553294
10834,301.725598
10835,301.054851
10836,299.297596
10837,289.782739
10838,282.280218
10839,279.179586
10840,274.464648
10841,271.354009
10842,270.295905
10843,270.687031
10844,268.187215
10845,267.708150
10846,268.975199
10847,269.220177
10848,267.031123
10849,267.043855
10850,266.634185
10851,254.553682
10852,259.328962
10853,258.324300
10854,260.284447
10855,261.577052
10856,261.663200
10857,260.894413
10858,263.982430
10859,265.038765
10860,265.741768
10861,262.043360
10862,263.450842
10863,265.866366
10864,266.906322
10865,267.014073
10866,266.992589
10867,267.761740
10868,267.692789
10869,270.220661
10870,274.174088
10871,275.645746
10872,274.866803
10873,277.503039
10874,276.217527
10875,276.710487
10876,276.459996
10877,277.848970
10878,277.640406
10879,277.834945
10880,280.045400
10881,277.156045
10882,275.879285
10883,274.896556
10884,274.980514
10885,274.962414
10886,269.608829
10887,282.412415
10888,279.585838
10889,267.797169
10890,282.945773
10891,269.785882
10892,267.058248
10893,266.202639
10894,265.675487
10895,264.826608
10896,265.082148
10897,256.594838
10898,253.274096
10899,250.827530
10900,250.377795
10901,252.642222
10902,253.541406
10903,253.582879
10904,252.647761
10905,251.516544
10906,253.848169
10907,260.807967
10908,282.597106
10909,272.672158
10910,275.735696
10911,312.974538
10912,318.027711
10913,321.064456
10914,323.483207
10915,320.599055
10916,315.580222
10917,315.639192
10918,313.668442
10919,319.602447
10920,319.600933
10921,305.729729
10922,304.684038
10923,302.293256
10924,301.552440
10925,302.509663
10926,302.097037
10927,299.701979
10928,299.636119
10929,300.029063
10930,297.606824
10931,293.253753
10932,292.784927
10933,293.992962
10934,293.587478
10935,292.718651
10936,292.949984
10937,292.918827
10938,294.803921
10939,293.605795
10940,297.163298
10941,297.962736
10942,296.404326
10943,296.540652
10944,296.245377
10945,293.329747
10946,320.986606
10947,300.818542
10948,270.176682
10949,293.959554
10950,295.768726
10951,297.866155
10952,298.199719
10953,298.672600
10954,300.008967
10955,299.976189
10956,301.062318
10957,302.262918
10958,303.594713
10959,309.602303
10960,316.802288
10961,323.867041
10962,322.471023
10963,320.125457
10964,322.169059
10965,325.366733
10966,326.963612
10967,330.337043
10968,332.194549
10969,336.551046
10970,331.254286
10971,332.280158
10972,332.489997
10973,333.624686
10974,332.768206
10975,335.264972
10976,336.647199
10977,339.443953
10978,356.744634
10979,43.563044
10980,339.034699
10981,339.458209
10982,337.713489
10983,271.779451
10984,344.632823
10985,347.446459
10986,348.107594
10987,347.707693
10988,347.841194
10989,347.662026
10990,348.694161
10991,348.141728
10992,349.030357
10993,348.964276
10994,348.460262
10995,349.272318
10996,51.253784
10997,301.154104
10998,298.793946
10999,301.711986
11000,273.283177
11001,298.477693
11002,313.393291
11003,300.314260
11004,312.523703
11005,55.515825
11006,184.970715
11007,183.179597
11008,179.999767
11009,181.168918
11010,183.299488
11011,183.468841
11012,184.852373
11013,199.939668
11014,185.710360
11015,137.383678
11016,323.779287
11017,330.661815
11018,0.002377
11019,11.747260
11020,2.157522
11021,340.618347
11022,298.114212
11023,279.689968
11024,126.774547
11025,256.662147
11026,259.660814
11027,259.999711
11028,259.999711
11029,259.999711
11030,258.428400
11031,254.615954
11032,193.705609
11033,120.081870
11034,164.139711
11035,179.460203
11036,160.097382
11037,137.533416
11038,118.673672
11039,261.027141
11040,256.930563
11041,190.451401
11042,204.734070
11043,212.380446
11044,218.210793
11045,279.014825
11046,324.853407
11047,6.418554
11048,322.721589
11049,59.703458
11050,350.743041
11051,354.592380
11052,205.172244
11053,212.954530
11054,214.019788
11055,212.323372
11056,211.634152
11057,211.865492
11058,210.494673
11059,209.466572
11060,210.962886
11061,210.446704
11062,208.372939
11063,207.999989
11064,208.686789
11065,209.869109
11066,227.336565
11067,246.414033
11068,198.181273
11069,206.148213
11070,208.335675
11071,210.122663
11072,212.404936
11073,215.133078
11074,219.741594
11075,218.370928
11076,226.012139
11077,212.693091
11078,152.912253
11079,129.079826
11080,122.673957
11081,123.429750
11082,125.200639
11083,128.133374
11084,131.571575
11085,136.207982
11086,139.549628
11087,143.341344
11088,143.675495
11089,152.659652
11090,154.296242
11091,154.983512
11092,165.396749
11093,172.245594
11094,179.999767
11095,192.266247
11096,204.985974
11097,209.230476
11098,210.963669
11099,211.964049
11100,208.119222
11101,203.025028
11102,199.289815
11103,197.485977
11104,193.881199
11105,190.671878
11106,185.257283
11107,180.616677
11108,183.490025
11109,175.231300
11110,176.863475
11111,175.939895
11112,175.565391
11113,172.852453
11114,164.880761
11115,160.857328
11116,159.442352
11117,152.851952
11118,149.154075
11119,149.914549
11120,145.508317
11121,143.028272
11122,141.828938
11123,141.819039
11124,145.387443
11125,147.811473
11126,152.285236
11127,155.116861
11128,164.791891
11129,84.475149
11130,81.947239
11131,37.130692
11132,36.740330
11133,42.510215
11134,20.094999
11135,25.451218
11136,23.474999
11137,22.613933
11138,262.720385
11139,260.485547
11140,332.353791
11141,320.980366
11142,238.200855
11143,173.884264
11144,133.602586
11145,136.396948
11146,49.784298
11147,329.184061
11148,47.308831
11149,292.714026
11150,292.714026
11151,27.864533
11152,42.426939
11153,41.079377
11154,38.579480
11155,39.278961
11156,35.363023
11157,41.453436
11158,46.282869
11159,37.011049
11160,35.001330
11161,34.606370
11162,35.060736
11163,43.776987
11164,35.149979
11165,24.994243
11166,24.994243
11167,19.346442
11168,19.346442
11169,7.947267
11170,166.759566
11171,174.930152
11172,175.237676
11173,168.689764
11174,177.797364
11175,182.489244
11176,185.100875
11177,188.129466
11178,184.467606
11179,179.999767
11180,179.999767
11181,179.450602
11182,177.903577
11183,222.590435
11184,223.451008
11185,223.363918
11186,218.501120
11187,220.913579
11188,216.865778
11189,220.363772
11190,219.098355
11191,220.814874
11192,219.399772
11193,221.184698
11194,216.878026
11195,224.999462
11196,218.994747
11197,135.971055
11198,120.384690
11199,29.653764
11200,208.460917
11201,213.321457
11202,312.498534
11203,125.285261
11204,108.434909
11205,84.148862
11206,231.999447
11207,228.888777
11208,232.586682
11209,227.120788
11210,28.686094
11211,59.635492
11212,115.865887
11213,148.856181
11214,179.999767
11215,232.467420
11216,314.421202
11217,7.010306
11218,8.745421
11219,5.876976
11220,354.301373
11221,296.195642
11222,278.129558
11223,276.859219
11224,276.519161
11225,277.721539
11226,269.999767
11227,279.272988
11228,279.329144
11229,324.417706
11230,2.859905
11231,357.615882
11232,6.581482
11233,14.036250
11234,14.505168
11235,15.350178
11236,15.641299
11237,17.161881
11238,19.982843
11239,19.584115
11240,20.185511
11241,16.260172
11242,29.354780
11243,40.365263
11244,52.852737
11245,45.002152
11246,45.004047
11247,28.442519
11248,23.622342
11249,15.525119
11250,12.527864
11251,10.060849
11252,7.124491
11253,5.353825
11254,2.147849
11255,359.999767
11256,350.537990
11257,348.055060
11258,344.744676
11259,338.693729
11260,339.444550
11261,344.293386
11262,350.529913
11263,355.247759
11264,14.034963
11265,14.896786
11266,13.461048
11267,4.763283
11268,16.991129
11269,20.554984
11270,14.792938
11271,14.035749
11272,15.169779
11273,14.034717
11274,12.249148
11275,14.485898
11276,20.525789
11277,236.153047
11278,233.610343
11279,236.914790
11280,237.949367
11281,240.255045
11282,236.306973
11283,233.577618
11284,232.697009
11285,226.999828
11286,230.773454
11287,231.199652
11288,232.694136
11289,227.031639
11290,223.781220
11291,221.984691
11292,218.337402
11293,217.998537
11294,219.805504
11295,220.060531
11296,233.555445
11297,237.381291
11298,240.252291
11299,241.389495
11300,248.998658
11301,249.241651
11302,133.781392
11303,119.925232
11304,111.851359
11305,106.209148
11306,99.853966
11307,97.708878
11308,106.124229
11309,115.657002
11310,115.655100
11311,120.272571
11312,120.577201
11313,124.033164
11314,125.655122
11315,134.112525
11316,267.196565
11317,257.224639
11318,254.038575
11319,254.085875
11320,253.794582
11321,253.613462
11322,253.684574
11323,253.645741
11324,253.613462
11325,253.739563
11326,254.854891
11327,254.809981
11328,254.865293
11329,254.824979
11330,254.875760
11331,253.057886
11332,252.892810
11333,251.944016
11334,251.940465
11335,263.630081
11336,265.877470
11337,270.547511
11338,278.807309
11339,286.952507
11340,289.041943
11341,293.258526
11342,293.280539
11343,293.318380
11344,293.213372
11345,292.772735
11346,296.766830
11347,299.286507
11348,308.467630
11349,310.889068
11350,314.594570
11351,318.296298
11352,319.522221
11353,318.841004
11354,317.795429
11355,312.800549
11356,302.668627
11357,290.158817
11358,280.721024
11359,271.518857
11360,257.185119
11361,256.005530
11362,255.893838
11363,255.086829
11364,255.046203
11365,255.031402
11366,255.046203
11367,254.920634
11368,254.809980
11369,255.881517
11370,259.376697
11371,266.808335
11372,282.919563
11373,287.040771
11374,303.046777
11375,311.293033
11376,320.402496
11377,345.352288
11378,342.428392
11379,342.961962
11380,342.642924
11381,344.846063
11382,345.963207
11383,343.300069
11384,345.965249
11385,341.562312
11386,329.746408
11387,326.136558
11388,322.266144
11389,319.707447
11390,323.131336
11391,325.712396
11392,327.266248
11393,331.307549
11394,333.438015
11395,337.378672
11396,335.492348
11397,332.402536
11398,329.127408
11399,326.725247
11400,317.185108
11401,308.660469
11402,302.274133
11403,302.278083
11404,314.995000
11405,312.710170
11406,284.930256
11407,299.744676
11408,314.408621
11409,315.000408
11410,315.909075
11411,311.921976
11412,315.602860
11413,323.129136
11414,305.219934
11415,306.027160
11416,303.690567
11417,299.394989
11418,284.634235
11419,301.806276
11420,147.050447
11421,133.530808
11422,115.463050
11423,45.545353
11424,61.564983
11425,69.939056
11426,280.540565
11427,283.091175
11428,283.506803
11429,286.389856
11430,282.523570
11431,296.565771
11432,327.263534
11433,335.774095
11434,339.445881
11435,345.962948
11436,342.608732
11437,160.116641
11438,158.554632
11439,153.433689
11440,328.142396
11441,268.819391
11442,269.999767
11443,269.926392
11444,216.164031
11445,220.602853
11446,221.688941
11447,222.509631
11448,221.986499
11449,221.553100
11450,221.778109
11451,302.471127
11452,37.518879
11453,139.678677
11454,143.130581
11455,165.964458
11456,159.443370
11457,165.964386
11458,171.117528
11459,174.193308
11460,174.390256
11461,174.930424
11462,175.836849
11463,176.026850
11464,170.540484
11465,159.438146
11466,165.962661
11467,157.379924
11468,179.999767
11469,199.288997
11470,205.641975
11471,208.441879
11472,205.405545
11473,208.301247
11474,204.904575
11475,203.354675
11476,204.443785
11477,213.689765
11478,205.067623
11479,207.699203
11480,209.475510
11481,209.782807
11482,277.332444
11483,271.974615
11484,272.231168
11485,271.868351
11486,5.098601
11487,159.434774
11488,158.197698
11489,169.682092
11490,176.461928
11491,184.666324
11492,101.456466
11493,112.550473
11494,111.912952
11495,114.961193
11496,114.934922
11497,114.729792
11498,114.858830
11499,124.370557
11500,128.077499
11501,193.759888
11502,269.999767
11503,273.946488
11504,272.410690
11505,271.682817
11506,200.478584
11507,113.333718
11508,101.591729
11509,288.688170
11510,115.654605
11511,115.291055
11512,110.585653
11513,114.235013
11514,113.628988
11515,22.442699
11516,318.862325
11517,180.547903
11518,180.333145
11519,176.929634
11520,177.135656
11521,186.711471
11522,184.238635
11523,177.405327
11524,170.578230
11525,194.842948
11526,189.215690
11527,184.406769
11528,188.475788
11529,193.354162
11530,196.351429
11531,196.726797
11532,198.773213
11533,255.302408
11534,262.856409
11535,172.008698
11536,156.036402
11537,158.592309
11538,180.659517
11539,176.841245
11540,173.418291
11541,181.308924
11542,148.662955
11543,211.771096
11544,145.933113
11545,139.744861
11546,40.167584
11547,22.136337
11548,21.388771
11549,22.311724
11550,21.581219
11551,50.717862
11552,214.746441
11553,185.534565
11554,202.234127
11555,184.353102
11556,185.379321
11557,311.838410
11558,316.469753
11559,313.111615
11560,317.641225
11561,210.016180
11562,181.995749
11563,210.745543
11564,208.464400
11565,202.618922
11566,205.953083
11567,213.086737
11568,328.462608
11569,314.028224
11570,306.157991
11571,284.035914
11572,268.780870
11573,247.011114
11574,206.564737
11575,182.045217
11576,154.397204
11577,53.746035
11578,53.426751
11579,54.637304
11580,54.637304
11581,60.254892
11582,60.254892
11583,50.710370
11584,55.885275
11585,44.999768
11586,50.389071
11587,25.438750
11588,41.633345
11589,38.368537
11590,34.991456
11591,32.471553
11592,31.166763
11593,31.813769
11594,34.835788
11595,38.257500
11596,34.045679
11597,338.505656
11598,338.404276
11599,339.443575
11600,338.199185
11601,339.443004
11602,340.906846
11603,343.742482
11604,349.377756
11605,351.253882
11606,354.957563
11607,358.090668
11608,2.290300
11609,357.613906
11610,352.873864
11611,355.236291
11612,352.873864
11613,345.964037
11614,342.180323
11615,333.435356
11616,310.601249
11617,311.892116
11618,134.380987
11619,91.080690
11620,72.242410
11621,210.387880
11622,39.843969
11623,80.727165
11624,100.659048
11625,55.515825
11626,192.378827
11627,192.390017
11628,188.533999
11629,189.923298
11630,207.551895
11631,212.790734
11632,214.511714
11633,213.779869
11634,30.763996
11635,146.641800
11636,146.975869
11637,143.130162
11638,146.309223
11639,146.695828
11640,147.094819
11641,143.129942
11642,146.976092
11643,52.199449
11644,66.370390
11645,72.012416
11646,70.345961
11647,69.113941
11648,78.111102
11649,85.914202
11650,89.999767
11651,104.381148
11652,108.434716
11653,296.734058
11654,298.979666
11655,292.832517
11656,284.036010
11657,276.709276
11658,273.053824
11659,269.999767
11660,275.855656
11661,274.666387
11662,277.532368
11663,271.197632
11664,299.039344
11665,125.347808
11666,36.606618
11667,20.231082
11668,92.964076
11669,274.186496
11670,274.534817
11671,275.001842
11672,274.981718
11673,320.154809
11674,317.778846
11675,315.970708
11676,303.069873
11677,305.059128
11678,303.689575
11679,306.529749
11680,309.803895
11681,299.744366
11682,308.659038
11683,310.013886
11684,317.814936
11685,325.222332
11686,329.035848
11687,333.434777
11688,336.372818
11689,339.742526
11690,342.395256
11691,341.174782
11692,337.068283
11693,330.944246
11694,333.439115
11695,325.221091
11696,323.129906
11697,314.117651
11698,304.826049
11699,306.656845
11700,304.436785
11701,304.032311
11702,307.303539
11703,302.618377
11704,309.634088
11705,305.331807
11706,287.968191
11707,290.853252
11708,285.732509
11709,282.994044
11710,279.461627
11711,277.431979
11712,276.581473
11713,282.394636
11714,284.931884
11715,288.923115
11716,293.574588
11717,291.800981
11718,296.565505
11719,285.944090
11720,271.416516
11721,260.496196
11722,253.492798
11723,252.897950
11724,262.875061
11725,278.745993
11726,283.706546
11727,281.907440
11728,283.722106
11729,284.836708
11730,282.395237
11731,281.218091
11732,281.310898
11733,283.495081
11734,301.043326
11735,301.043317
11736,316.123025
11737,315.723845
11738,334.730163
11739,328.536933
11740,329.778259
11741,319.762719
11742,274.863873
11743,266.729568
11744,255.465028
11745,297.862689
11746,28.824336
11747,300.465378
11748,293.962237
11749,212.816245
11750,290.046164
11751,276.807100
11752,275.571883
11753,283.625649
11754,281.094112
11755,289.068386
11756,308.655103
11757,295.776295
11758,6.679312
11759,132.939663
11760,133.090485
11761,123.366409
11762,124.537272
11763,60.989423
11764,280.375842
11765,39.857071
11766,27.493193
11767,306.454776
11768,227.801993
11769,227.000237
11770,228.384773
11771,218.626150
11772,138.865502
11773,122.371637
11774,144.711274
11775,66.328847
11776,62.700524
11777,61.305155
11778,66.036069
11779,66.948838
11780,74.055202
11781,70.426815
11782,74.574859
11783,72.718840
11784,76.033177
11785,75.899415
11786,75.735367
11787,76.398689
11788,89.999767
11789,115.433159
11790,140.906264
11791,145.188144
11792,251.567019
11793,255.963416
11794,244.134005
11795,234.218635
11796,233.517278
11797,236.309888
11798,236.672475
11799,246.037590
11800,247.619399
11801,243.787585
11802,251.976436
11803,247.345521
11804,248.035619
11805,246.715354
11806,250.367248
11807,256.186852
11808,262.147045
11809,272.457936
11810,266.495325
11811,270.564132
11812,273.068083
11813,258.621663
11814,253.914166
11815,251.100044
11816,248.157195
11817,242.776464
11818,237.858532
11819,233.482713
11820,229.838492
11821,227.370260
11822,229.976300
11823,239.200064
11824,250.589865
11825,259.152047
11826,268.581915
11827,279.609957
11828,275.227474
11829,284.352165
11830,287.391928
11831,292.640020
11832,297.010155
11833,296.139660
11834,300.353865
11835,305.180633
11836,308.291246
11837,306.144248
11838,302.771661
11839,306.533565
11840,298.856724
11841,246.358767
11842,232.741554
11843,216.502743
11844,214.852707
11845,219.376942
11846,221.400658
11847,224.512547
11848,227.282899
11849,230.027405
11850,233.017694
11851,229.974519
11852,227.179211
11853,229.801111
11854,232.632282
11855,234.943231
11856,231.569872
11857,235.303793
11858,217.314123
11859,209.752181
11860,200.245631
11861,197.720884
11862,200.075676
11863,202.716717
11864,208.030908
11865,213.514880
11866,217.378280
11867,219.914195
11868,222.247531
11869,230.293771
11870,217.483260
11871,214.346648
11872,216.762997
11873,214.026001
11874,211.641459
11875,212.768477
11876,209.994473
11877,206.789022
11878,200.002084
11879,190.157479
11880,246.500263
11881,257.471434
11882,256.757300
11883,254.747286
11884,258.630569
11885,248.039060
11886,249.294833
11887,270.342549
11888,59.019594
11889,146.056214
11890,147.527981
11891,144.835532
11892,145.464006
11893,142.402962
11894,199.024009
11895,201.297126
11896,212.770320
11897,211.504048
11898,206.965507
11899,199.982811
11900,179.999767
11901,172.056307
11902,153.434716
11903,134.214953
11904,120.635158
11905,120.289357
11906,191.228602
11907,191.634400
11908,190.821587
11909,192.095884
